candidate_pool_key	audit_case_key	audit_split_code	concept_key	concept_type_code	retrieved_by_baselines_json	baseline_ranks_json	best_retrieval_tier_code	best_tier_order	best_candidate_rank	retrieval_status_codes_json	matched_expression_identity_sha256s_json	signal_ledger_by_baseline_json	signal_ledger_sha256
audit_candidate.round2b.sha256_a5927f1171175bbaac73b138cc7265ff63336bc25fdbe06147d934eed66821da	audit_case.round2b.sha256_1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	held_out	sensory.almond	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""b78672c7dc676b6a75e165701677d46faaab52e8b38353c4e778ddd3836b50d2""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.46666667,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.46666667,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	5a1ad3ce01cb7352a0e83b47d2535923677cab9b8879b223c6a633ca5b7ea929
audit_candidate.round2b.sha256_7176fce37acdc281d4305ccec405974d5e3a00315427ad650ddd32160084cac2	audit_case.round2b.sha256_1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	held_out	sensory.honey	sensory_attribute	"[""C"",""D""]"	"{""C"":2,""D"":2}"	C	3	2	"[""CANDIDATE""]"	"[""69107ac72342d753259d874b6ee201504959b23ccb7328a999b0819f2353b5f7""]"	"[{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	9ce584001cc1f56c27f81cfcd5aff751aefc70600f4a90b25c97098aef0c8ac1
audit_candidate.round2b.sha256_599055da58ba6530641b6662835c72a53a475db16c41dba72ff5da1dc25557f4	audit_case.round2b.sha256_1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	held_out	category.nut_seed	category	"[""D""]"	"{""D"":3}"	D	4	3	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":3,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.almond"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.almond"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	ab1593c88c4758cb62aeb2057a1b440d520fef514a202e47ecf6ef645e939c9d
audit_candidate.round2b.sha256_5c0d22b6cf096d083bfd98d222d6f9782215101a399faf574332d22d29ec3f5f	audit_case.round2b.sha256_1be400c78974f17b778ae3fc3a4e56f66482e89e5bc31cef9420f73925a45f6a	held_out	category.sweet_brown	category	"[""D""]"	"{""D"":4}"	D	4	4	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":4,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.honey"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.honey"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	1b1e986d341964a20904307cf2a4acbb62b5afed998a3f772fdcea1479b3cf9b
audit_candidate.round2b.sha256_e9354a88c7e479b8762082ddd9fc5a91c2d7b1df13e87db8b3c91803e3e220fa	audit_case.round2b.sha256_1c0224ea08d529418e0b13a465ca5262a12a80b5fd63712c8388788d6e5554cb	held_out	sensory.strawberry	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""1c8e1ec62bfa54c7f01765632913cd8f7d779c339f52854062186007ee7fc85b""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.42307693,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.42307693,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	b8e55c6a922d95ffabb85287755120941e3e9b951c1ebb13ec412ffb955ad583
audit_candidate.round2b.sha256_85111894e19efe1b2ee4e403e65afcec00add631639c38e1739abe6a3104cf55	audit_case.round2b.sha256_1c0224ea08d529418e0b13a465ca5262a12a80b5fd63712c8388788d6e5554cb	held_out	category.berry	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.strawberry"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.strawberry"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	acf048cda380593d1dfa486789c39411ccd6d860cdf3b1e67e7cc31484bea790
audit_candidate.round2b.sha256_0e62e002528daa6ed1459261303d9bb5b7d9f55768f01a0954fd045eb2877701	audit_case.round2b.sha256_1cd283a3c5addb67d7d52b576e17e3c941aeffa57faaf92ab612cf1964afaa1f	held_out	sensory.blackberry	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""567f121a91dc6823e832b3ba72fa95fcf8de83f40e0363874ba8a4be9d4d717c""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.57894737,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.57894737,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	e6c3b901433360eade235838bcc07219712f46cdad63decc10279d2caf770a11
audit_candidate.round2b.sha256_7989cd9c0780a28b6fbd5ce71c055c38067b5e0a24f933ba21b41ee913aa0473	audit_case.round2b.sha256_1cd283a3c5addb67d7d52b576e17e3c941aeffa57faaf92ab612cf1964afaa1f	held_out	category.berry	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.blackberry"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.blackberry"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	593ee183324f6e7e5d089ad7d3289bd38746252911ddd3a445af9ad359330932
audit_candidate.round2b.sha256_4efa471b4052137c75489e98ce128578a39c2ca853e3919c839b9f9d957912b1	audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	category.citrus	category	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""e9fad7443b2d2ddd2dcc73f05e87949010153d91e00b7b4f3a1b71ba96861089""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.36842105,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.36842105,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	d751c795f40324efbe98b3d4430896964d58c8560a0373a6f196cb8057b7f7e7
audit_candidate.round2b.sha256_89d18860f54827a6c2ecc1dc87812d989d705e54295283c319dcb1beef24010e	audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	category.fruit	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""category.citrus"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""category.citrus"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	8b340edd89351d04e74a34237f6bd01f77b7d02aca816bed5214ad2f3268c19b
audit_candidate.round2b.sha256_8b1261d3250cbc60fd9ca0c8018542ed07359c64d67d2c0604e372a9a55cd0d2	audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	sensory.grapefruit	sensory_attribute	"[""D""]"	"{""D"":3}"	D	4	3	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":3,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""category.citrus"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""category.citrus"",""traversal_direction"":""OUTGOING"",""value"":1}],""traversal_direction"":""OUTGOING""}]"	836f30780415bccee0b37766e07c3eb77969006bbe91eb1888cdc473062bfac0
audit_candidate.round2b.sha256_31f876447205783a8ca1b9b36b6cd993b388fde238e2a363a592202675a26441	audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	sensory.lemon	sensory_attribute	"[""D""]"	"{""D"":4}"	D	4	4	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":4,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""category.citrus"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""category.citrus"",""traversal_direction"":""OUTGOING"",""value"":1}],""traversal_direction"":""OUTGOING""}]"	c6fd6af466b95133d36b875b1a2a2477d88c888cb12ad4dd80c5f0c8060b84b4
audit_candidate.round2b.sha256_bc7474e2dcbe3714355a5a5f11cd30b82e96876f7955fc032564f0dacad3da46	audit_case.round2b.sha256_1da6886ee6be622724087b2623a716e42ae54248106c5e309ae1bd7e6a2eaa62	held_out	sensory.lime	sensory_attribute	"[""D""]"	"{""D"":5}"	D	4	5	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":5,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""category.citrus"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""category.citrus"",""traversal_direction"":""OUTGOING"",""value"":1}],""traversal_direction"":""OUTGOING""}]"	81fa5a3a4053c1eb313b67a670d109b5a6a51cb39ca737d000e9a4a067bc90ca
audit_candidate.round2b.sha256_e8b5d994ab671684018c2fca9668354c531ae405bf62ad45284408dffa8fe6f8	audit_case.round2b.sha256_1e4047ee1b141a282eae07f1c7714c9a1b1a4d8dd29970a7ebd9c2ca08d1d84f	development	sensory.grape	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""e60471b51b521ef1161d30129c51b1121fd2853ca2f6ca268fa887617f81e5b5""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3529412,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3529412,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	4658ddbd6ff0f045a3472d8e008b2d5b722e11e0e7900f5d2ca030b989d74ae7
audit_candidate.round2b.sha256_be063ec61f71a6393f4eeb93bde96e79f96365bb7af0517b8b3f166c64459855	audit_case.round2b.sha256_1e4047ee1b141a282eae07f1c7714c9a1b1a4d8dd29970a7ebd9c2ca08d1d84f	development	category.fruit	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.grape"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.grape"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	477f3e8209cd077a11f08e1d3f52877aa691edc049baebbcf6e3184852213a18
audit_candidate.round2b.sha256_f9fe409babf636ebbffd9cbf8f922f49e2f1e11a796c869c324bd4e419fab851	audit_case.round2b.sha256_1e54dd30d2fc3abc0ed827359f0d868af79ecf70b7089ed9b46c6225507a0bbe	held_out	sensory.rose	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""ff3e21927b7237fb2f6f91798983a36192dac1ca3146f01ca13ad43ff51dd6a7""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_e7942993d15f96010748045cb176db2ca911de8f767494b55d5f77894e20a74d	audit_case.round2b.sha256_1e54dd30d2fc3abc0ed827359f0d868af79ecf70b7089ed9b46c6225507a0bbe	held_out	category.floral	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.rose"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.rose"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	02e8edbfa6e3ab5f485b51d453c106b14a42fe47add3011bfea6d29bf5690fca
audit_candidate.round2b.sha256_65e7184bcfa563c7a2fa1a5db48401e999df6ecc5ccc8c04afbd023ce4d508c5	audit_case.round2b.sha256_1e5dbaf8c25896937612e727fac95ede7ec800380c34041f6521ee96a54a0d2f	held_out	sensory.smoky	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""6f92cae615f5c7410fc3285e3b44cdd4811b1c7bbab426de5df527715be9f8c7""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_84f50079f055e3ad0f17f470258796b85372307efd21ffbd0a7de139eb1b07a6	audit_case.round2b.sha256_1e5dbaf8c25896937612e727fac95ede7ec800380c34041f6521ee96a54a0d2f	held_out	category.roast	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.smoky"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.smoky"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	a3c217aa805e6a2b29e3f934efc1380cd40449105bd9a51b1f5786ab392582f7
audit_candidate.round2b.sha256_31ebaee786a1805fe4721fcef81e833286358f170fb79d0cc303518b6601fb79	audit_case.round2b.sha256_1e6618b36ad00200dd5f7bc9f85f2bf97d442381bbaff79f62d43799531e8fe3	held_out	sensory.cherry	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""7349b9ae1c3fcc4e1624e2ae8c95dabb0b08ffb1f01137d317fbc5b29396755b""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5833333,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5833333,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	6f36e57358384878fe9059e2dff7dd1df8fa9b745d6196b4838886f750817e2c
audit_candidate.round2b.sha256_ba92596c5d7bcc32a201ae0f3dc694922c26af525c084eb909b0fd188a764407	audit_case.round2b.sha256_1e6618b36ad00200dd5f7bc9f85f2bf97d442381bbaff79f62d43799531e8fe3	held_out	sensory.sour	sensory_attribute	"[""C"",""D""]"	"{""C"":2,""D"":2}"	C	3	2	"[""CANDIDATE""]"	"[""90c76f577d940318155a2aaca3f455f60ed7609c1bc4f0f7c678097a8dc478eb""]"	"[{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.41666666,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":2,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.41666666,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	f9bb64e0d0f6df52b1cb076974a3cf19fdb26853e47950cd1865fd7d6ca4c789
audit_candidate.round2b.sha256_d09de9fade43cdbb7ce7739d5a3ed4533dad4dc2f7d4b9b34250516ac26099cc	audit_case.round2b.sha256_1e6618b36ad00200dd5f7bc9f85f2bf97d442381bbaff79f62d43799531e8fe3	held_out	category.orchard_fruit	category	"[""D""]"	"{""D"":3}"	D	4	3	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":3,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.cherry"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.cherry"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	f9b3ebcc3a0ac3b70719e4789318349942d1e90a995f788bb006c202ecae6764
