human_audit_item_id	audit_sequence	descriptor_assertion_id	source_family_id	source_artifact_id	effective_record_id	coffee_identity_id	year_id	publication_layer	source_native_form_id	restricted_source_pointer	machine_disposition	machine_output_atom_ids	machine_mapping_states	machine_concept_cluster_ids	collection_tier	blind_review_order_sha256	reviewer_id	human_disposition	human_split_count	human_concept_decision	human_error_category	human_review_note	human_reviewed_at
human-semantic-audit:a41ec7894ce970f211fd76de	459	assertion-b2:499814c2f6c38e0536e7abdd	family.ace_cup_of_excellence	source-artifact:80550ef4b539e6f584e91d23	effective-b2:42ae778090393abd77f8d858	coffee-b2:e68f5ac62eee36958d39bf00	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:7948c65dc3ff1b9e390f6b06	restricted://post20k_extension/assertions/assertion-b2:499814c2f6c38e0536e7abdd	VALID_COMPOUND_SPLIT	cleaned-output-atom:ccfd860f4f315882c3915b1b|cleaned-output-atom:3688c84117c65a7d3d4f4834	QUALITY_OR_STRUCTURE_ATTRIBUTE|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:27b169bf8f0fcd2f4b72dd37|concept-cluster:7c5499edbea9a980d5290740	SILVER	8be9f64057c5dda3d1db0b43f236ebe69a5689bda6a5208e63e26ad184f89192							
human-semantic-audit:399ea3fa203f777fb863e277	460	assertion-b2:8eee130c401ca1cc07c22767	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:74e254d3f022725a67918dd7	coffee-b2:01b9f9620fbd18ea69592a7f	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:184df936d41b2da8d10163ad	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	QUALITY_EVALUATION	cleaned-output-atom:b7b4ad9dc2e624e483216184	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:538baaf5ff94799d2cbed1ac	GOLD	8bf841253fe6aab1913c47e32a8b878151314032b5700018690ad26294de7895							
human-semantic-audit:32a8e6cd05c7f129150c1505	461	assertion-b2:e9729777cf039189f22779f2	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:0178a01cf1fd3deaafb938ee	coffee-b2:427627cc23f7df473150ca1e	year.2025	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:d1d87c4717d527df59122a54	hash:sha256:c4e810813d574518ffd70b22e530d6d3b04c7fefff50a9c7d2edc608f5d1512a	MODIFIER_ONLY	cleaned-output-atom:16773a5fb8a131d1fea96363	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:7c5499edbea9a980d5290740	BRONZE	8c892e2c0d3b042d33b7f69a106f9168c733c253e29e87bce37f2f29e403848d							
human-semantic-audit:655812040987a4ec1c1c0858	462	assertion-b2:a03b32ed47398534acebefe4	family.ace_cup_of_excellence	artifact-b2:6533c44aae608565e1d18b52	effective-b2:1b10a34c1f63ab85c1be1458	coffee-b2:933ad8cd3e9fc3fc37d4f1b7	year.2017	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:21831c7b2066c2b73756fc0b	hash:sha256:a1d423b2dd4c39386ed90233e1732cc08cabd11aa09564e2826d049297be6630	VALID_COMPOUND_PRESERVED	cleaned-output-atom:21e2cd65e3b325f556f538a1	EXISTING_CANONICAL_EXACT	concept-cluster:d2f7359bb44630f029238163	SILVER	8cca7b7e580b6fda00afb66f86af4893ce99f4e110f82a24ea67e8eea709c87a							
human-semantic-audit:557e832fe8afe3e0816653bf	463	assertion-b2:c8f32ac03af7da1af3e615fe	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:40e96fc67a12a8e9756d94fd	coffee-b2:b65d062a8dd07d07349ff160	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:c0f1779c16d26bac92c4e32f	hash:sha256:b98c4d40a56b448f13bc32c206f69862ed281d15a48ce3fabddfd11c3de2bd16	VALID_BROAD_SENSORY	cleaned-output-atom:876847309e0261db946f4034	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:1bbe75434eceb735c8a8ee29	GOLD	8d43741f2aa62e0e394eecc610d768aa329044805e628adbb1bdd323d82ce3c5							
human-semantic-audit:6bc27372457c5e112e6b1aa3	464	assertion-b2:57d5ecaabbdd28cc4250a478	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:39ce2418b4d4666d31c1a942	coffee-b2:f9d2518f075f22ee35cfd44d	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:e0770356415c05ddba142a1e	hash:sha256:e0770356415c05ddba142a1e62ca2a45c61c122baf3977ba93b1757022f3ae43	PROCESS_OR_ORIGIN_METADATA	cleaned-output-atom:d4a65d574a59bfa97bb94f20	NON_DESCRIPTOR	concept-cluster:79d6b8c93166dedd535731c2	GOLD	8d55a7af0ebb8ad5dbbb71b8f5f53a76039be0d94e0aa1bba5edb6a2b3f4a803							
human-semantic-audit:15d44a8e4d2de4aebbb22a30	465	assertion-b2:0fd10c449a42bba7acbeef13	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:17403d08113dfbbfc89fff7d	coffee-b2:7a74df3761219c913e8b4834	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:c0f1779c16d26bac92c4e32f	hash:sha256:699000857cba05a57500c908e05fbe8432c1a23c0fc8777dd264f4b83f2e43a9	VALID_BROAD_SENSORY	cleaned-output-atom:80df73822c09e7088b47c9fa	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:1bbe75434eceb735c8a8ee29	GOLD	8d74448bb97a205073d9ea6fffea16a7726422a345b44ea89524ea9d35bd4175							
human-semantic-audit:7b1c70bf57b7c3a9b5518e19	466	assertion-b2:3d47fcd738b51cf3ff9fe5be	family.frontiers_cenicafe_lengupa_trained_cuppers	source-artifact:8c7e3dcee15972eaff0cc5d7	effective-post20k:4897527c2f22ef620fb2b862	coffee-post20k:2cb15f2b6984b08f9f30ff10	year.2026	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:b9043c16af362f30807deaf6	restricted://post20k_extension/assertions/assertion-b2:3d47fcd738b51cf3ff9fe5be	MODIFIER_ONLY	cleaned-output-atom:0714278a8d10590b45ff5df9	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	GOLD	8e05d687a533ff6f61a6999c77e24dbe34cb50501c1aa908c4ed6aa8a466669a							
human-semantic-audit:0052b21fa63e3620ce7f1dcf	467	assertion-current:d1e20efd9d3889cc7bf2e546	family.ace_cup_of_excellence	capture-current:0716d43dedbfcb99393e7f81	effective-current:1cf75637c208a1513d29c617	coffee-current:1cf75637c208a1513d29c617	year.2009	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:dcaecc3ba9958606018c05b3	hash:sha256:ce09c7a3b723ba231e89eec6a5cd209a02fc0895d2489c1347056425d699dbde	UNRESOLVED	cleaned-output-atom:6f26d3d4de50bcf43bf5267c	UNRESOLVED	concept-cluster:a82cb8fb5745af4322c4acd9	SILVER	8e48f31630a1d99e5b8f68e08d4bea8ddb0f14c272f95d2efe507f2acade2e3f							
human-semantic-audit:ca367f94f518b2b1d16a5b35	468	assertion-b2:b2f751e8947d2c5d12589328	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:23b8b1fca8c45602a48285b2	coffee-b2:cc717793e8d11a030997714d	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:c3015a24147356412740562c	hash:sha256:7009374e9f5eb2d5050f5471c697fd6cb3091a05abf25dbc2ee9d34c6b11c79d	VALID_COMPOUND_PRESERVED	cleaned-output-atom:6f739139c23152f762c893af	EXISTING_CANONICAL_EXACT	concept-cluster:8e4591cb1c2e54de44cdcca9	BRONZE	8e6b40164020f6320aa28be957ae4a38297cc8c18c473b13ce1657f90b29109c							
human-semantic-audit:6915e784e41b38b062b22c11	469	assertion-b2:220eabe751b057cd73fc895b	family.ace_cup_of_excellence	source-artifact:1e47d976e477d38ddad74c55	effective-b2:9dec57d343a19dee208f4ad8	coffee-b2:e55e9848572d0c56274cef3e	year.2024	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:872bf483cf82a99880f30bc3	restricted://post20k_extension/assertions/assertion-b2:220eabe751b057cd73fc895b	VALID_BROAD_SENSORY	cleaned-output-atom:4a9c5510bb885c542e3c426a	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:85a01358939418c9214457ae	SILVER	8fb81c66bec5394e3e8767950cc74bc039c08855ee96ead0054c0ebeeb1ff34e							
human-semantic-audit:915ff0c91ac0e1114e001f73	470	assertion-b2:e1273fcc83b968cc81af34b5	family.ace_cup_of_excellence	artifact-b2:d7fc73a59068cc251533c6ec	effective-b2:5fb5e54e397cda2ed96912a0	coffee-b2:8f1275f73f442ef9833737fc	year.2019	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:2efe147f807a984572e45054	hash:sha256:e3d3d474c51407307e4e82a02070483c166c99d01a93335768398e0e56494e66	VALID_COMPOUND_PRESERVED	cleaned-output-atom:467c2fe05c9659bc3c5ba0c0	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	concept-cluster:550c354ca9f3411d5b5fe931	SILVER	8febdaf80c6e7d6c2f4dceeeadcb85d1297314b606d71596d272b90c09be5d1b							
human-semantic-audit:b79b06c359b70b4f351d3f7b	471	assertion-b2:195ffd8a4cdf831d33204027	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:699497e5f5d47f8c340d5ecf	coffee-post20k:46f0b5f56d055f2d00fd5a0d	year.2022	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:aa8ad6a6ea5f0b9b393342ba	restricted://post20k_extension/assertions/assertion-b2:195ffd8a4cdf831d33204027	PROCESS_OR_ORIGIN_METADATA	cleaned-output-atom:bdc41e3593e2d88aee47a236	NON_DESCRIPTOR	concept-cluster:ed6b8e3a0438a77041ffac17	GOLD	90bbc7fb29ce0ccf16af8fb15b63cee14f0129e8fe600c2b65fafdd85aecbb23							
human-semantic-audit:0bbb1e214fcf4d304bb3116e	472	assertion-b2:760672212119d02c1860511c	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:c17b5a2247b46f0dd77254d5	coffee-b2:fbde7dd89accb7b14163c2c3	year.2025	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:c3015a24147356412740562c	hash:sha256:41267dc31caf23cbb102f71e3baaa2d8f364cd5583a1accf1f595ccaa221e9de	VALID_COMPOUND_PRESERVED	cleaned-output-atom:e012bdbc755a0abb97f83b5f	EXISTING_CANONICAL_EXACT	concept-cluster:8e4591cb1c2e54de44cdcca9	BRONZE	90f97cc5d128dd2153f2197736f8d49f70dda64fd6246f8ac5ad2e1cab9c5d2c							
human-semantic-audit:8506e9d59489f4bcdaa971e2	473	assertion-b2:a8ca17a5d67f974c65ac4df4	family.coffee_board_of_india_fine_cup	artifact-b2:67cf3d0e9cb42b7046f775da	effective-b2:f5e8f910e69eb7dccd296124	coffee-b2:f5e8f910e69eb7dccd296124	year.2019	OFFICIAL_AUCTION_LOT_SENSORY_FIELD	source-form:d0dccc851781f55eb0c7e01c	hash:sha256:161fd43b4dfa8f8ca410589ad3a0ec74b27c61fabf28461d9cd663ff79661fd4	VALID_STRICT_FLAVOR	cleaned-output-atom:97872f9f722319b6b03e1fd5	EXISTING_CANONICAL_EXACT	concept-cluster:a9abf4bb36682899b90b1ba1	SILVER	91d3f00c5daf90039cdd0e3779916723d6ffa0c843d6641b3b68eceb71081bcc							
human-semantic-audit:ea2b0ce2e5ee71c4b8f45ca0	474	assertion-b2:435dbbfe59e9d0d6036da6bb	family.coffee_board_of_india_fine_cup	artifact-b2:67cf3d0e9cb42b7046f775da	effective-b2:b9c2d3104a43d828aff8406e	coffee-b2:b9c2d3104a43d828aff8406e	year.2019	OFFICIAL_AUCTION_LOT_SENSORY_FIELD	source-form:d12021ed597d7faa200813f0	hash:sha256:f56f5f9ce0528a701b7bbe2ce3953ce199dc67f9a279520b8056247d59279dbb	VALID_COMPOUND_SPLIT	cleaned-output-atom:f742de71d0c61faabfd67ab8|cleaned-output-atom:8df85b8f8959f3cd8a6e0cf6	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:08f3a3dfb648c5f643d502b8|concept-cluster:74157345b6336d12a8201109	SILVER	91dfed60633ad2afa017d56d7f0fac2ada0bbf8e190c454093f7bf62a03caa5f							
human-semantic-audit:3d8d35ee6b2daa478874d04c	475	assertion-b2:67161084c2d799daf185c1d6	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:153e59684061d91715b735c9	coffee-b2:69422d51bb73eb877ab10d88	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:1b35cfba043c1d10319eaf83	hash:sha256:30ff8e564baf740573a181cd380b43850c34b93a96210f0403dc2243be984404	VALID_STRICT_FLAVOR	cleaned-output-atom:d65afb6d7d05d2b57ed2810f	GENUINE_ONTOLOGY_CANDIDATE	concept-cluster:81e6113e43689f17fc21caa6	GOLD	92f17f2a1912f6a3a27afe0860ddeadb46a19767dcd00b30edb7e488b8b2e9c5							
human-semantic-audit:770805c486a017e54739fb76	476	assertion-b2:92518221c18075021f071272	family.ace_cup_of_excellence	source-artifact:8042602a29a46dd4b3add4a1	effective-b2:b5dad7df603a382784f71592	coffee-b2:22c776d30a6fad05a0434008	year.2024	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:5e356f10ef7b19891dcc27e5	restricted://post20k_extension/assertions/assertion-b2:92518221c18075021f071272	VALID_COMPOUND_PRESERVED	cleaned-output-atom:5d5bebaca98c9d0622865826	EXISTING_CANONICAL_EXACT	concept-cluster:8e4591cb1c2e54de44cdcca9	SILVER	933127966a37da15dd46b6cf43846cc2d02ba36891130a31d0d4eeef2edb01f8							
human-semantic-audit:5b2c0a651c169a4f3a705ecf	477	assertion-b2:a29ab1b28ab481ec0d31b244	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:696a3b02a6d576afc898005d	coffee-post20k:6acecfd630e189d6ba304bf6	year.2022	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:039b3254950cfd6e62ea76ed	restricted://post20k_extension/assertions/assertion-b2:a29ab1b28ab481ec0d31b244	VALID_COMPOUND_SPLIT	cleaned-output-atom:c93705e4f685c864f6039da0|cleaned-output-atom:fcfcb9b06a40bd781fc5fd0f	GENUINE_ONTOLOGY_CANDIDATE|EXISTING_CANONICAL_EXACT	concept-cluster:3918c21a81dab5cdf6b4f38a|concept-cluster:af5cfea7fb578d5ae07545f5	GOLD	9332a3954fb56d26fa166f4d263b27648237835d6006a93dc5bbca196e25835a							
human-semantic-audit:20623f7b27a03e62077aab3f	478	assertion-b2:42e1674144f3f92936ee2a8b	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:cc8c82e9549c51a6abcc1175	coffee-b2:8ade29e6bec5701efe22ce80	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:184df936d41b2da8d10163ad	hash:sha256:e105d3a14a89750cbc1d942de61a4c6d501e7edca9c368ff2fdc92d06a248a95	QUALITY_EVALUATION	cleaned-output-atom:e81c8e24a153ccd39c82fd9e	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:538baaf5ff94799d2cbed1ac	GOLD	9338ebdf385072379c3578e65b05cf9de7ba029628c90a239de727cfe24b0ef3							
human-semantic-audit:2e101660e0391d94519c25f6	479	assertion-b2:8dd869b90f9e1cd6a743f257	family.ace_cup_of_excellence	source-artifact:ae761520fc1767f67ffcf13f	effective-b2:6f98a00d49c5f01bcd4c70e4	coffee-b2:ddf2b3d6cb037578e05131a9	year.2024	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:8ecab855b6f7581a3d34db64	restricted://post20k_extension/assertions/assertion-b2:8dd869b90f9e1cd6a743f257	NON_DESCRIPTOR	cleaned-output-atom:c7ab8de5f7799c86231a2e52	NON_DESCRIPTOR	concept-cluster:4f63a6b3ea90b11b1e9e102e	SILVER	933df9b990badd8d7d0497cd17024cf275a97399f217a6099dcdf309607ec343							
human-semantic-audit:a45d43aefbb642f683b8d80f	480	assertion-b2:591137e7af93ee345f781931	family.ace_cup_of_excellence	artifact-b2:fd2638c1cf0376e0bed68c1d	effective-b2:913d1d063886bf9068fe26b0	coffee-b2:67cbb32cb8c3d90ebdb26610	year.2016	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:c87d397d764986aa8579420e	hash:sha256:c87d397d764986aa8579420e0aa9b52b19e60dc500f44a4c8afdac95a10db5a6	VALID_BROAD_SENSORY	cleaned-output-atom:9005f90632f9c139ef5a8e4c	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:aca4366bea6523cd4300ef6c	SILVER	936fa2628149b7dce257688c3a3237aa251beca1e9623bd687f557bda37874ca							
human-semantic-audit:c05fc7903c2c6b3710113647	481	assertion-b2:4439844408d8d76ab335812e	family.ace_cup_of_excellence	artifact-b2:3514f6bd6f7d4727ef2520c9	effective-b2:3b10461778e0373137bc9aa5	coffee-b2:95c5cdae7d2e403434c2cf32	year.2023	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:5137c8760c9411860cdc0ecc	hash:sha256:f87856aeddd16f69ebc45e1616f257c67b9d67ccabd8182dc046b26f4f8b9c07	MODIFIER_ONLY	cleaned-output-atom:85a6e1cc7325d756bbf972be	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:f4667d8c54a242c4ffef007d	SILVER	93ffb2db8654ad32414df425011dbf13f17c3086453e9ece2872794fdad7cdff							
human-semantic-audit:ddad1bd8d984488b50e01d3e	482	assertion-b2:e3484962af9127f02ef8b87f	family.frontiers_cenicafe_lengupa_trained_cuppers	source-artifact:8c7e3dcee15972eaff0cc5d7	effective-post20k:f2d8f8bb7cf195a3699100b4	coffee-post20k:a9f1404881e809fba1cb1650	year.2026	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:b9043c16af362f30807deaf6	restricted://post20k_extension/assertions/assertion-b2:e3484962af9127f02ef8b87f	MODIFIER_ONLY	cleaned-output-atom:089600cee781153aca3062f6	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	GOLD	940528e9e7c480c32dbd644ebf2208e428006414d88933543ddbc8119a7616c7							
human-semantic-audit:216163a74a90c23cf1f3f669	483	assertion-b2:db4f0bcd86bc42e29a51705b	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:5a5894edb1731d8ba71f03b6	coffee-b2:e1c1405478ffe2ba034e2594	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:184df936d41b2da8d10163ad	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	QUALITY_EVALUATION	cleaned-output-atom:7894ed32d8e8a51ff2d0f10a	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:538baaf5ff94799d2cbed1ac	GOLD	9446e3625d28784a3b047bfae1b19ddbb949f3fb071c70fc49532b9eb5050f4f							
human-semantic-audit:87576e210c1ee37acafd647f	484	assertion-b2:1394c2def798da88410986ab	family.frontiers_cenicafe_lengupa_trained_cuppers	source-artifact:8c7e3dcee15972eaff0cc5d7	effective-post20k:68413741a87a83f97f6470ec	coffee-post20k:b82c60c3c1affb92dc02e656	year.2026	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:b1123b42a6d1bb3e5e45c403	restricted://post20k_extension/assertions/assertion-b2:1394c2def798da88410986ab	VALID_STRICT_FLAVOR	cleaned-output-atom:822c2f0ec686497a279db6de	AMBIGUOUS_CONCEPT_BOUNDARY	concept-cluster:428200dc97310a3af7140d6a	GOLD	94668c53a27c4d67f2c61cf1052e8f090a20bef9a9ccbc34dd1c76a5b766a3ea							
human-semantic-audit:4c339bb623552e0ed9eebcf3	485	assertion-b2:e18768c83d8b1d8dcfa2461c	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:bd83ee3af820cd062eb8654d	coffee-post20k:46f0b5f56d055f2d00fd5a0d	year.2021	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:f97e9da0e3b879f0a9df979a	restricted://post20k_extension/assertions/assertion-b2:e18768c83d8b1d8dcfa2461c	NON_DESCRIPTOR	cleaned-output-atom:f72711a7d45d21e113956d91	NON_DESCRIPTOR	concept-cluster:253aa868967b741f0a564e37	GOLD	94d3bb42ee5039ac695e600e8adf6f2788afcb9c26207e4df203b243ff933c6b							
human-semantic-audit:d868017bcb130c1bcf5fbaaf	486	assertion-b2:5701f3d4c075e124eaff1c7a	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:68ee47fe19e9c8a4e7673a97	coffee-b2:bff01146510f00a9a9c32908	year.2025	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:e4378e9c551f7f9cc1539326	hash:sha256:b63a41f29ea82db54382e00513f515f6965081c8e04e6e14d78621aea88a7666	VALID_BROAD_SENSORY	cleaned-output-atom:b6b439a4e8170e1677f3ab7e	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:89815ab731cb2c2b38bd3f75	BRONZE	94ef3c2ae9b6fcd2be777ba6216c881cb2933bb00ef9ce597b7317c26c9f7629							
human-semantic-audit:2bbe77e1678bdb845c9c8500	487	assertion-b2:f37e41a836997b3dbcab7458	family.ace_cup_of_excellence	artifact-b2:11b8eadf5411626f352a6ed9	effective-b2:3d9fe3e460fa7b7888b2fd18	coffee-b2:33bbfe6d21eb2fe66d828758	year.2013	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:caabcb3f21a22e92b8f05fac	hash:sha256:6098035d588073a4dc5b9962034c4297d0c6194b99fd708a70a942f6787d2b8d	NON_DESCRIPTOR	cleaned-output-atom:588ece28f519d92338a43fef	NON_DESCRIPTOR	concept-cluster:68162add90e8707d23907f37	SILVER	94f0be353162ed4a67d2f707de65a9b0d321fa9a9dc78862aef03dd0929394d7							
human-semantic-audit:4419aad02ce8427aa80903a2	488	assertion-b2:1eea0dcbebfbe4cb5d4eff15	family.ace_cup_of_excellence	source-artifact:a09bdec06197b75986585415	effective-b2:0232e851aa1660986ab2a5cb	coffee-b2:88b0bf5f4ec4828a5bd30c1f	year.2024	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:59b06ac6bcd7d86fac4b3f5f	restricted://post20k_extension/assertions/assertion-b2:1eea0dcbebfbe4cb5d4eff15	NON_DESCRIPTOR	cleaned-output-atom:a0765843fea8ac31f5d0e680	NON_DESCRIPTOR	concept-cluster:cb764cf5e36d65f8b23c8023	SILVER	959942fbcc94b8561fbea67fba1f271d07a6f03baa7a707755795dece8c734b4							
human-semantic-audit:dd024b2b6aa09e50f9bb1f72	489	assertion-b2:0ded77f3de73c6ad52ac96bb	family.ace_cup_of_excellence	artifact-b2:d0bdc3743216b5c413f70aea	effective-b2:792aadf23e90610f77a14d71	coffee-b2:e3aa312206b734ec04f47725	year.2020	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:670f44b37be232e041cf6ced	hash:sha256:69667e6a9b3b09a6776b0efc11323b7cd9d11d9517473f3d2a8294aa741809d8	QUALITY_EVALUATION	cleaned-output-atom:28a764cef5b9ce1a21bae566	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:4ff85b074c019305e29a3ddc	SILVER	95c367834121ae65063ab8c57e210633051a90a93d91f36efd709a92a5c33c4c							
human-semantic-audit:c56e1432f6cc5857d455d586	490	assertion-b2:4f25e6a10cd44d6674ddd369	family.coffee_board_of_india_fine_cup	artifact-b2:67cf3d0e9cb42b7046f775da	effective-b2:f1291236d6174828f7d1ae69	coffee-b2:f1291236d6174828f7d1ae69	year.2019	OFFICIAL_AUCTION_LOT_SENSORY_FIELD	source-form:dce34e094109d0c0e096b1c3	hash:sha256:372af638b57bf4d04ee918ab2bc2e6d5e222c87a0eee24e69b43ffa9d38114ee	VALID_COMPOUND_PRESERVED	cleaned-output-atom:0e7e58d554afe96ebacc40c6	EXISTING_CANONICAL_EXACT	concept-cluster:d2f7359bb44630f029238163	SILVER	96d591fc48de1289ab6d4f7f0a8f5defa1df9c3cc7523eb7a733a34eece4ecab							
human-semantic-audit:0c65c7dbefbf7863225521e3	491	assertion-b2:8b0c342550bd6ff24ecc9eb5	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:4ec6069ca1af6c9af983cd9e	coffee-b2:5156077d048c20f6a9184837	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:b6f436d9d3beaf4d676ebab5	hash:sha256:129594d28d7ef12b2e437039ae844a1da20740a98033ba5598245ae5a2c1ed5c	VALID_COMPOUND_PRESERVED	cleaned-output-atom:2b2e34f524a2f557f98a1dc8	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	concept-cluster:550c354ca9f3411d5b5fe931	BRONZE	96eafb21948eab5db9d47b446c6b0ccc86e01aec9ebcc38cf1a2f62c8798b5f8							
human-semantic-audit:aaa04503568c8c39de4d7897	492	assertion-b2:d6ce20da0bbff3a0590af349	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:1ba198729f68a7fde18672cc	coffee-post20k:72611a9a57ee5203c23f4278	year.2022	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:aa8ad6a6ea5f0b9b393342ba	restricted://post20k_extension/assertions/assertion-b2:d6ce20da0bbff3a0590af349	PROCESS_OR_ORIGIN_METADATA	cleaned-output-atom:af1b21e2ce27751156fa8ec7	NON_DESCRIPTOR	concept-cluster:ed6b8e3a0438a77041ffac17	GOLD	97022f9d26b47443ba2a0ef7f80e9d00f2b4b0294518d65af580b934cf6397ee							
human-semantic-audit:cdcf20e802f5261ee4b446f1	493	assertion-b2:01d03a3891ac2577712e6ed7	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:744b667ff8500da9c1593ad4	coffee-b2:ff841fdbd856978102ce46e6	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:2f0030c535193fc164e4e2b5	hash:sha256:d56f345c2e94c09ee5fa5f2699693943a4db1182fa0264aad59e6fb3edaec848	NON_DESCRIPTOR	cleaned-output-atom:3d7c032d609eaf4b0eb34c01	NON_DESCRIPTOR	concept-cluster:7319e2768506beb897bc0ecd	GOLD	97107955eeaeb5f6c42cac0b1ba283b7c3f3b77a2d9add5bfed4130ec972edaa							
human-semantic-audit:04f2b9b12333b208773bd15e	494	assertion-b2:23745e33456b43d7d590fa9f	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:c9b9b02cd6bd841b7d5d565f	coffee-b2:88519934910cfc9b1b99a613	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:6c1ff09db3a73dc4a854f695	hash:sha256:6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	MODIFIER_ONLY	cleaned-output-atom:026e1c2a72fa7c266b401b64	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:62fd02f633c6bb124bed0a29	GOLD	971e26a679bcab8777431c28bb29975820d8121d3a1ced8502d984fa09019c83							
